Unnamed: 0,City,Claim,Tweet,Latitude,Longitude,User,Timestamp,Stance,Category,State,Verdict
20027,Cold Bay,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"I have seem a few fact checkers concluding JD Vance did not have sex with a couch. This is because they don’t have proof that he did it. This brings up two important issues.

1. They have no proof that he didn’t have sex with a couch

2. Denying it is exactly what a couch fucker",55.2042,-162.7213,Rep. Jack Kimble,Thu Jul 25 05:03:10 +0000 2024,Negative,['Elections'],99571,FALSE
20037,Cold Bay,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,Hilarious! We just caught @CNN using AI to try to make the crowd look bigger at a @KamalaHarris event! https://t.co/Lhfjv7dbxY,55.2042,-162.7213,The Older Millennial,Sun Aug 04 00:23:29 +0000 2024,Positive,['Elections'],99571,FALSE
20039,Cold Bay,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"I seriously cannot believe they used AI to make it seem like Kamala had huge crowds waiting for her 💀🤣😭😭😭

Tell me you’re desperate without telling me you’re desperate!!!! https://t.co/319YnE9Zz1",55.2042,-162.7213,TONY™,Fri Aug 09 01:54:02 +0000 2024,Positive,['Elections'],99571,FALSE
20040,Cold Bay,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"Wow. So, before you this is AI …
But believable.

Watch. https://t.co/dY3Gg47RxE",55.2042,-162.7213,The🐰FOO,Sun Nov 10 18:50:37 +0000 2024,Positive,['Elections'],99571,FALSE
20043,Cold Bay,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"If you just randomly saw this video online somewhere, would you know this lady doesn’t exist because this video was made with AI?

https://t.co/UoWpsXt92O",55.2042,-162.7213,Truthstream Media,Tue Jan 07 05:03:00 +0000 2025,Negative,['Elections'],99571,FALSE
20047,Cold Bay,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,DO NOT believe the FAKE Kamala Harris Polls. Her campaign was just caught using a FAKE crowd photo at her ‘campaign rally stop’. https://t.co/gRMJXjb3Dy,55.2042,-162.7213,Liz Churchill,Sat Aug 10 18:53:58 +0000 2024,Positive,['Elections'],99571,FALSE
20054,Cold Bay,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Justin Trudeau will resign the same day as Donald Trump gets his election certified?!

Snow Mexicans rejoice!

51st state of the United States. https://t.co/4Q5Kt3vmPj",55.2042,-162.7213,Steve 🇺🇸,Mon Jan 06 15:30:34 +0000 2025,Negative,['Elections'],99571,FALSE
20066,Cold Bay,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"BREAKING: Trump's election win has officially been certified!!! 🇺🇸🇺🇸🇺🇸

Kamala is the one who had to certify it 🤣 https://t.co/BeNJBqy4AJ",55.2042,-162.7213,Libs of TikTok,Mon Jan 06 18:44:20 +0000 2025,Negative,['Elections'],99571,FALSE
20194,Bethel,The Trump assassination attempts were staged,"This is how you know January 6th Insurrection Day was setup by the same people who planned the Donald Trump assassination attempt
 https://t.co/MxV7eS2XqI",60.7922,-161.7558,Johnny Midnight ⚡️,Tue Jan 07 01:13:31 +0000 2025,Positive,['Elections'],99559,FALSE
20199,Bethel,The Trump assassination attempts were staged,"Hey, does anybody ever notice how Joe Biden waited until Trumps assassination attempt was unsuccessful to drop out of the race? Or is it just me?",60.7922,-161.7558,Based Washington™,Tue Jan 07 02:10:49 +0000 2025,Positive,['Elections'],99559,FALSE
20209,Bethel,The government is weaponizing or creating hurricanes to interfere with the election,🚨#BREAKING: CNN -  “The government deliberately steered the hurricanes toward Trump-supporting communities in a plot to steal the election.” https://t.co/JVBUPnRq9r,60.7922,-161.7558,HustleBitch,Sat Oct 12 02:04:16 +0000 2024,Neutral,['Elections'],99559,FALSE
20211,Bethel,The government is weaponizing or creating hurricanes to interfere with the election,"I have been driving myself crazy asking the same question. Two back to back hurricanes, both set to hit deep red strongholds 30 days before the most important election in our lifetime. https://t.co/as015Kgv0D",60.7922,-161.7558,Insurrection Barbie,Mon Oct 07 06:37:12 +0000 2024,Positive,['Elections'],99559,FALSE
20213,Bethel,The government is weaponizing or creating hurricanes to interfere with the election,"I’m not over this. We’re 30 days out from an election and a sitting congresswoman actually suggested Democrats are creating hurricanes and targeting them to Republican areas in order to rig the election. 

The GOP is an absolute National fucking embarrassment.",60.7922,-161.7558,Cooper,Sat Oct 05 19:50:11 +0000 2024,Negative,['Elections'],99559,FALSE
20218,Bethel,The government is weaponizing or creating hurricanes to interfere with the election,"Sorry, I just don’t think it’s a coincidence that two freak hurricanes are rocking the east coast, back-to-back, one month before the most important election in American history

Call me a conspiracy theorist, I don’t care

It’s weird",60.7922,-161.7558,SOVEREIGN BRAH 🇺🇸🏛️⚡️,Tue Oct 08 05:36:16 +0000 2024,Positive,['Elections'],99559,FALSE
20221,Bethel,The government is weaponizing or creating hurricanes to interfere with the election,"💥Weather manipulation is REAL🌧️🌧️

Hurricanes make it difficult to vote. Think about it!🗳️🗳️🗳️ https://t.co/HN64ZCTx5n",60.7922,-161.7558,Myrna 𝕏,Mon Oct 07 21:26:03 +0000 2024,Positive,['Elections'],99559,FALSE
20273,Bethel,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP retracted this story—“No, JD Vance did not have sex with a couch”. Vance campaign hung up on John Oliver, which he points out is “not a no”. https://t.co/txQTjEnFis",60.7922,-161.7558,Eric Feigl-Ding,Mon Jul 29 04:15:51 +0000 2024,Negative,['Elections'],99559,FALSE
20274,Bethel,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,60.7922,-161.7558,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],99559,FALSE
20277,Bethel,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,Someone tweeted a random joke and it forced JD Vance to spend his entire first week as VP pick explaining that he didn't actually have sex with a couch. The internet remains undefeated.,60.7922,-161.7558,ʟᴜᴋᴇ ʙᴀʀɴᴇᴛᴛ 🚛👻,Thu Jul 25 14:17:53 +0000 2024,Negative,['Elections'],99559,FALSE
20279,Bethel,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",60.7922,-161.7558,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],99559,FALSE
20280,Bethel,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"I have seem a few fact checkers concluding JD Vance did not have sex with a couch. This is because they don’t have proof that he did it. This brings up two important issues.

1. They have no proof that he didn’t have sex with a couch

2. Denying it is exactly what a couch fucker",60.7922,-161.7558,Rep. Jack Kimble,Thu Jul 25 05:03:10 +0000 2024,Negative,['Elections'],99559,FALSE
20282,Bethel,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"#BestMomentsOfKamalaHarris
Listen real good to this one on AI as she gives you concrete examples!! https://t.co/a5Z8EAViVY",60.7922,-161.7558,KAMALA 2028,Wed Jan 08 06:40:06 +0000 2025,Positive,['Elections'],99559,FALSE
20293,Bethel,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,Kamala Harris certifying her own election loss https://t.co/COAiDKP34o,60.7922,-161.7558,The Right To Bear Memes,Mon Jan 06 19:51:27 +0000 2025,Positive,['Elections'],99559,FALSE
20311,Bethel,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"BREAKING: Trump's election win has officially been certified!!! 🇺🇸🇺🇸🇺🇸

Kamala is the one who had to certify it 🤣 https://t.co/BeNJBqy4AJ",60.7922,-161.7558,Libs of TikTok,Mon Jan 06 18:44:20 +0000 2025,Negative,['Elections'],99559,FALSE
20315,Bethel,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"ELECTION HAS BEEN CERTIFIED, TRUMP IS OUR PRESIDENT AGAIN!

@CharlieKirk11 shares his enthusiasm as Kamala Harris has just certified the 2024 election. https://t.co/OItpSzsB6g",60.7922,-161.7558,Real America's Voice (RAV),Mon Jan 06 18:55:27 +0000 2025,Neutral,['Elections'],99559,FALSE
20352,Bethel,Kamala Harris was involved in a hit-and-run car accident in 2011.,"BREAKING: A 26-year-old woman from San Francisco, Alicia Brown, alleges that Kamala Harris was involved in a 2011 hit-and-run accident that left her unable to walk. https://t.co/UNvyHMSss7",60.7922,-161.7558,I Meme Therefore I Am 🇺🇸,Tue Sep 03 17:37:28 +0000 2024,Neutral,['Elections'],99559,FALSE
20436,Barrow,The Trump assassination attempts were staged,"12. On July 13, 2024, an assassination attempt on the former U.S. President Donald Trump occurred during a campaign rally in Pennsylvania. A gunman fired shots, killing one person and injuring two others. Trump was unharmed and later released from the hospital. https://t.co/58XTbrIZwK",71.2906,-156.7886,Page Of History,Mon Jan 06 17:32:39 +0000 2025,Positive,['Elections'],England,FALSE
20442,Barrow,The Trump assassination attempts were staged,"Hey, does anybody ever notice how Joe Biden waited until Trumps assassination attempt was unsuccessful to drop out of the race? Or is it just me?",71.2906,-156.7886,Based Washington™,Tue Jan 07 02:10:49 +0000 2025,Positive,['Elections'],England,FALSE
20443,Barrow,The Trump assassination attempts were staged,"This is how you know January 6th Insurrection Day was setup by the same people who planned the Donald Trump assassination attempt
 https://t.co/MxV7eS2XqI",71.2906,-156.7886,Johnny Midnight ⚡️,Tue Jan 07 01:13:31 +0000 2025,Positive,['Elections'],England,FALSE
20468,Barrow,The government is weaponizing or creating hurricanes to interfere with the election,"Over the past three decades, the frequency of all hurricanes has declined faster than the frequency of major hurricanes.  The press reports this as ""an increase in major hurricane percent.""

The clown show never ends for #ClimateScam professionals.

https://t.co/TCsJeFb8lZ https://t.co/KOVTWnCLIr",71.2906,-156.7886,Tony Heller,Wed Jan 08 00:06:23 +0000 2025,Negative,['Elections'],England,FALSE
20486,Barrow,Electronic voting machines are programmed to change votes ,It’s now PUBLICLY CONFIRMED that election/polling machines can be programmed to show one thing on the screen/printout while tabulating something COMPLETELY DIFFERENT on the “backend”. https://t.co/rR5WapglSi,71.2906,-156.7886,Amber Krabach,Thu Nov 09 17:57:13 +0000 2023,Positive,['Elections'],England,FALSE
20518,Barrow,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP retracted this story—“No, JD Vance did not have sex with a couch”. Vance campaign hung up on John Oliver, which he points out is “not a no”. https://t.co/txQTjEnFis",71.2906,-156.7886,Eric Feigl-Ding,Mon Jul 29 04:15:51 +0000 2024,Negative,['Elections'],England,FALSE
20524,Barrow,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",71.2906,-156.7886,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],England,FALSE
20527,Barrow,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,71.2906,-156.7886,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],England,FALSE
20531,Barrow,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,Someone tweeted a random joke and it forced JD Vance to spend his entire first week as VP pick explaining that he didn't actually have sex with a couch. The internet remains undefeated.,71.2906,-156.7886,ʟᴜᴋᴇ ʙᴀʀɴᴇᴛᴛ 🚛👻,Thu Jul 25 14:17:53 +0000 2024,Negative,['Elections'],England,FALSE
20535,Barrow,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"#BestMomentsOfKamalaHarris
Listen real good to this one on AI as she gives you concrete examples!! https://t.co/a5Z8EAViVY",71.2906,-156.7886,KAMALA 2028,Wed Jan 08 06:40:06 +0000 2025,Positive,['Elections'],England,FALSE
20541,Barrow,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"I seriously cannot believe they used AI to make it seem like Kamala had huge crowds waiting for her 💀🤣😭😭😭

Tell me you’re desperate without telling me you’re desperate!!!! https://t.co/319YnE9Zz1",71.2906,-156.7886,TONY™,Fri Aug 09 01:54:02 +0000 2024,Positive,['Elections'],England,FALSE
20544,Barrow,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,DO NOT believe the FAKE Kamala Harris Polls. Her campaign was just caught using a FAKE crowd photo at her ‘campaign rally stop’. https://t.co/gRMJXjb3Dy,71.2906,-156.7886,Liz Churchill,Sat Aug 10 18:53:58 +0000 2024,Positive,['Elections'],England,FALSE
20547,Barrow,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"@TheBabylonBee Anyone questioning or doubting the authenticity of this video because of AI really needs to get educated about AI... and who better to explain AI than Kamala Harris. Listen and learn!

Yes, this is real.
https://t.co/9SlVVXndwf",71.2906,-156.7886,E 🇺🇸,Wed Sep 18 23:18:44 +0000 2024,Positive,['Elections'],England,FALSE
20549,Barrow,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"Kamala Harris’s campaign is using AI to manipulate her campaign photos and videos. And it’s all being orchestrated by @MikeNellis, a senior advisor to Kamala Harris who works with Loren Merchan, the daughter of Judge Juan Merchan as I have previously reported. 

Why won’t the https://t.co/Pkk1neMh4O",71.2906,-156.7886,Laura Loomer,Sat Aug 10 03:27:54 +0000 2024,Positive,['Elections'],England,FALSE
20550,Barrow,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,Well it looks like CNN just got busted using AI to make the crowds for Kamala look bigger. 🤣 https://t.co/voOZbCK3R6,71.2906,-156.7886,⚔️ Silent Silas ⚔️,Sun Aug 04 02:41:26 +0000 2024,Positive,['Elections'],England,FALSE
20551,Barrow,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"This is Big 🚨 “CNN just got caught using AI to try to make the crowds at a Kamala Harris event look bigger”

“We're now at the point that in the last 2 days alone, we got MSNBC editing a Joe Rogan clip to make it sound like he supported Kamala Harris when actually he was talking https://t.co/R4YeWxhgNg",71.2906,-156.7886,Wall Street Apes,Sun Aug 04 16:33:35 +0000 2024,Positive,['Elections'],England,FALSE
20562,Barrow,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"BREAKING: Trump's election win has officially been certified!!! 🇺🇸🇺🇸🇺🇸

Kamala is the one who had to certify it 🤣 https://t.co/BeNJBqy4AJ",71.2906,-156.7886,Libs of TikTok,Mon Jan 06 18:44:20 +0000 2025,Negative,['Elections'],England,FALSE
20564,Barrow,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Election is officially Certified!
Trump is the President with 312 Votes!
His opponent, Kamala, had to read the results!!

SWEET JUSTICE!!! https://t.co/ImjbwYcGCH",71.2906,-156.7886,Santa Surfing,Mon Jan 06 18:43:10 +0000 2025,Positive,['Elections'],England,FALSE
20570,Barrow,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Unburdened by what has been and what could have been.

This afternoon, President Trump's historic, 2024 Election victory was OFFICIALLY CERTIFIED.

Joy and vibes are here to stay 🇺🇸 https://t.co/y5E21l9ryy",71.2906,-156.7886,Byron Donalds,Mon Jan 06 19:54:39 +0000 2025,Positive,['Elections'],England,FALSE
20688,Nome,The Trump assassination attempts were staged,"This is how you know January 6th Insurrection Day was setup by the same people who planned the Donald Trump assassination attempt

The same Secret Service Director who was in charge of protecting Trump the day he got shot, is also “responsible for the Jan 6 deleted texts scandal” https://t.co/WZZIBoQOMX",64.5011,-165.4064,Wall Street Apes,Mon Jan 06 23:18:23 +0000 2025,Positive,['Elections'],Alaska,FALSE
20724,Nome,The government is weaponizing or creating hurricanes to interfere with the election,"@EricLDaugh BEFORE we buy Greenland, may we please set to rights North Carolina for the hurricane victims? May we please help the other states that were affected by the hurricanes?

I think housing, warm clothes, food, forgiving their property tax for a couple of years. Sending in lawyers to",64.5011,-165.4064,Mom Of Only 3,Tue Jan 07 21:15:04 +0000 2025,Positive,['Elections'],Alaska,FALSE
20769,Nome,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP retracted this story—“No, JD Vance did not have sex with a couch”. Vance campaign hung up on John Oliver, which he points out is “not a no”. https://t.co/txQTjEnFis",64.5011,-165.4064,Eric Feigl-Ding,Mon Jul 29 04:15:51 +0000 2024,Negative,['Elections'],Alaska,FALSE
20779,Nome,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,64.5011,-165.4064,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],Alaska,FALSE
20782,Nome,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",64.5011,-165.4064,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],Alaska,FALSE
20785,Nome,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,Someone tweeted a random joke and it forced JD Vance to spend his entire first week as VP pick explaining that he didn't actually have sex with a couch. The internet remains undefeated.,64.5011,-165.4064,ʟᴜᴋᴇ ʙᴀʀɴᴇᴛᴛ 🚛👻,Thu Jul 25 14:17:53 +0000 2024,Negative,['Elections'],Alaska,FALSE
20786,Nome,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"#BestMomentsOfKamalaHarris
Listen real good to this one on AI as she gives you concrete examples!! https://t.co/a5Z8EAViVY",64.5011,-165.4064,KAMALA 2028,Wed Jan 08 06:40:06 +0000 2025,Positive,['Elections'],Alaska,FALSE
20792,Nome,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"Was listening to a podcast recently and they mentioned how Kamala, unlike many women politicians before her, does not contain her emotional reactions. And honestly, I like that about her. Make it awkward. Make it known that was some weird shit just now.  https://t.co/zpaLu70xhN",64.5011,-165.4064,Max Jordan Nguemeni,Mon Jan 06 19:13:25 +0000 2025,Negative,['Elections'],Alaska,FALSE
20805,Nome,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Come hell or high water, we are here to certify President Trump’s election victory TODAY! 🇺🇸 #MAGA https://t.co/TvxPU8kqxw",64.5011,-165.4064,Nancy Mace,Mon Jan 06 18:32:49 +0000 2025,Negative,['Elections'],Alaska,FALSE
20808,Nome,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,AND HAPPY TRUMP WON THE ELECTION CERTIFICATION DAY!!!😎🇺🇸🥳🥳🥳 https://t.co/EExxbshL8Z,64.5011,-165.4064,il Donaldo Trumpo,Mon Jan 06 16:50:21 +0000 2025,Positive,['Elections'],Alaska,FALSE
20814,Nome,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,Donald J. Trump’s 2024 Presidential Election Win Is Officially Certified. https://t.co/hmgPwjZ10U,64.5011,-165.4064,WarNuse,Mon Jan 06 19:31:12 +0000 2025,Positive,['Elections'],Alaska,FALSE
20815,Nome,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Election is officially Certified!
Trump is the President with 312 Votes!
His opponent, Kamala, had to read the results!!

SWEET JUSTICE!!! https://t.co/ImjbwYcGCH",64.5011,-165.4064,Santa Surfing,Mon Jan 06 18:43:10 +0000 2025,Positive,['Elections'],Alaska,FALSE
20820,Nome,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,Well it’s official Trumps election is certified! https://t.co/wD7sElBZrC,64.5011,-165.4064,Papageorgio,Mon Jan 06 18:55:58 +0000 2025,Positive,['Elections'],Alaska,FALSE
20854,Nome,Kamala Harris was involved in a hit-and-run car accident in 2011.,"BREAKING: A 26-year-old woman from San Francisco, Alicia Brown, alleges that Kamala Harris was involved in a 2011 hit-and-run accident that left her unable to walk. https://t.co/UNvyHMSss7",64.5011,-165.4064,I Meme Therefore I Am 🇺🇸,Tue Sep 03 17:37:28 +0000 2024,Neutral,['Elections'],Alaska,FALSE
20900,Valdez,"Jews, Zionists and Israel control the election results","Israeli jews brag about rigging 30+ presidential elections to undercover reporters acting as potential clients.

This is just ONE Israel-based team. https://t.co/YTupU9Wfaf",61.1308,-146.3483,Chasing Sunsets,Tue Oct 29 20:13:38 +0000 2024,Positive,['Elections'],99686,FALSE
20948,Valdez,The Trump assassination attempts were staged,"11. On August 4, 2018, an assassination attempt on Venezuelan President Nicolás Maduro was made using drones with explosives during a military parade. The drones were intercepted, and Maduro survived unharmed. https://t.co/UYfwQPUWQN",61.1308,-146.3483,Page Of History,Mon Jan 06 17:32:21 +0000 2025,Negative,['Elections'],99686,FALSE
20950,Valdez,The Trump assassination attempts were staged,"This is how you know January 6th Insurrection Day was setup by the same people who planned the Donald Trump assassination attempt
 https://t.co/MxV7eS2XqI",61.1308,-146.3483,Johnny Midnight ⚡️,Tue Jan 07 01:13:31 +0000 2025,Positive,['Elections'],99686,FALSE
20953,Valdez,The Trump assassination attempts were staged,"12. On July 13, 2024, an assassination attempt on the former U.S. President Donald Trump occurred during a campaign rally in Pennsylvania. A gunman fired shots, killing one person and injuring two others. Trump was unharmed and later released from the hospital. https://t.co/58XTbrIZwK",61.1308,-146.3483,Page Of History,Mon Jan 06 17:32:39 +0000 2025,Positive,['Elections'],99686,FALSE
21022,Valdez,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP retracted this story—“No, JD Vance did not have sex with a couch”. Vance campaign hung up on John Oliver, which he points out is “not a no”. https://t.co/txQTjEnFis",61.1308,-146.3483,Eric Feigl-Ding,Mon Jul 29 04:15:51 +0000 2024,Negative,['Elections'],99686,FALSE
21028,Valdez,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,61.1308,-146.3483,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],99686,FALSE
21031,Valdez,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",61.1308,-146.3483,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],99686,FALSE
21033,Valdez,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,Someone tweeted a random joke and it forced JD Vance to spend his entire first week as VP pick explaining that he didn't actually have sex with a couch. The internet remains undefeated.,61.1308,-146.3483,ʟᴜᴋᴇ ʙᴀʀɴᴇᴛᴛ 🚛👻,Thu Jul 25 14:17:53 +0000 2024,Negative,['Elections'],99686,FALSE
21039,Valdez,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"#BestMomentsOfKamalaHarris
Listen real good to this one on AI as she gives you concrete examples!! https://t.co/a5Z8EAViVY",61.1308,-146.3483,KAMALA 2028,Wed Jan 08 06:40:06 +0000 2025,Positive,['Elections'],99686,FALSE
21046,Valdez,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"This is what AI can do with a photo now.

This is a serious problem for #WeThePeople.

It will be used for endless psyoping of the general population. ✅ https://t.co/rwdBJexjON",61.1308,-146.3483,Brandon Taylor Moore,Tue Jan 07 19:38:47 +0000 2025,Positive,['Elections'],99686,FALSE
21052,Valdez,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"Was listening to a podcast recently and they mentioned how Kamala, unlike many women politicians before her, does not contain her emotional reactions. And honestly, I like that about her. Make it awkward. Make it known that was some weird shit just now.  https://t.co/zpaLu70xhN",61.1308,-146.3483,Max Jordan Nguemeni,Mon Jan 06 19:13:25 +0000 2025,Negative,['Elections'],99686,FALSE
21055,Valdez,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"You didn’t just repost a video. You reposted a video that said Zuckerberg looked like he was being held hostage. 

Which is supposed to be some kind of a covert way of saying Trump is an authoritarian.

Until Democrats come to grips with the fact that their policies suck. Their",61.1308,-146.3483,Insurrection Barbie,Tue Jan 07 17:40:18 +0000 2025,Negative,['Elections'],99686,FALSE
21059,Valdez,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Election is officially Certified!
Trump is the President with 312 Votes!
His opponent, Kamala, had to read the results!!

SWEET JUSTICE!!! https://t.co/ImjbwYcGCH",61.1308,-146.3483,Santa Surfing,Mon Jan 06 18:43:10 +0000 2025,Positive,['Elections'],99686,FALSE
21060,Valdez,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,Donald J. Trump’s 2024 Presidential Election Win Is Officially Certified. https://t.co/hmgPwjZ10U,61.1308,-146.3483,WarNuse,Mon Jan 06 19:31:12 +0000 2025,Positive,['Elections'],99686,FALSE
21064,Valdez,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,NEW — Trump &amp; Vance’s 2024 Election Victory Has Been Certified by Congress https://t.co/xwrnhANLe1,61.1308,-146.3483,Chief Nerd,Mon Jan 06 18:53:35 +0000 2025,Negative,['Elections'],99686,FALSE
21065,Valdez,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"ELECTION HAS BEEN CERTIFIED, TRUMP IS OUR PRESIDENT AGAIN!

@CharlieKirk11 shares his enthusiasm as Kamala Harris has just certified the 2024 election. https://t.co/OItpSzsB6g",61.1308,-146.3483,Real America's Voice (RAV),Mon Jan 06 18:55:27 +0000 2025,Neutral,['Elections'],99686,FALSE
21069,Valdez,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Unburdened by what has been and what could have been.

This afternoon, President Trump's historic, 2024 Election victory was OFFICIALLY CERTIFIED.

Joy and vibes are here to stay 🇺🇸 https://t.co/y5E21l9ryy",61.1308,-146.3483,Byron Donalds,Mon Jan 06 19:54:39 +0000 2025,Positive,['Elections'],99686,FALSE
21070,Valdez,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"BREAKING: Trump's election win has officially been certified!!! 🇺🇸🇺🇸🇺🇸

Kamala is the one who had to certify it 🤣 https://t.co/BeNJBqy4AJ",61.1308,-146.3483,Libs of TikTok,Mon Jan 06 18:44:20 +0000 2025,Negative,['Elections'],99686,FALSE
21193,Juneau,The Trump assassination attempts were staged,"This is how you know January 6th Insurrection Day was setup by the same people who planned the Donald Trump assassination attempt

The same Secret Service Director who was in charge of protecting Trump the day he got shot, is also “responsible for the Jan 6 deleted texts scandal” https://t.co/WZZIBoQOMX",58.3019,-134.4197,Wall Street Apes,Mon Jan 06 23:18:23 +0000 2025,Positive,['Elections'],Alaska,FALSE
21220,Juneau,The government is weaponizing or creating hurricanes to interfere with the election,"Over the past three decades, the frequency of all hurricanes has declined faster than the frequency of major hurricanes.  The press reports this as ""an increase in major hurricane percent.""

The clown show never ends for #ClimateScam professionals.

https://t.co/TCsJeFb8lZ https://t.co/KOVTWnCLIr",58.3019,-134.4197,Tony Heller,Wed Jan 08 00:06:23 +0000 2025,Negative,['Elections'],Alaska,FALSE
21228,Juneau,The government is weaponizing or creating hurricanes to interfere with the election,"@EricLDaugh BEFORE we buy Greenland, may we please set to rights North Carolina for the hurricane victims? May we please help the other states that were affected by the hurricanes?

I think housing, warm clothes, food, forgiving their property tax for a couple of years. Sending in lawyers to",58.3019,-134.4197,Mom Of Only 3,Tue Jan 07 21:15:04 +0000 2025,Positive,['Elections'],Alaska,FALSE
